Fecha;PM10;PM2-5;Velocidad;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HR
24/08/2024 8:00;14,9;8;0;0;0;15,5;0,6;18,3;27,77;37,7;0;18,4;0;54
24/08/2024 9:00;15,7;9;0;0;0;16,7;0,8;21,3;37,41;47,3;0;18;0;53
24/08/2024 10:00;12,9;10;0;0;0;30,7;0,2;3,5;11,8;11,7;0;19,4;0;46
24/08/2024 11:00;16,1;7;0;0;0;29,3;0,3;4,3;10,94;11,9;0;20,8;0;42
24/08/2024 12:00;13,3;4;0;0;0;29,3;0,2;4,1;9,5;10,7;0;20,6;0;43
24/08/2024 13:00;18;5;0;0;0;29;0,2;3,6;7,63;8,8;0;20,4;0;43
24/08/2024 14:00;12,8;5;0;0;0;28,3;0,2;5;9,93;11,9;0;20,9;0;41
24/08/2024 15:00;9,9;5;0;0;0;31,1;0,2;3,3;6,33;7,6;0;22,1;0;37
24/08/2024 16:00;9,6;8;0;0;0;29,9;0,2;2,5;5,32;6,2;0;20,7;0;39
24/08/2024 17:00;12,4;9;0;0;0;27,9;0,2;2,9;6,33;7,3;0;19,7;0;41
24/08/2024 18:00;9,4;6;0;0;0;24,3;0,2;2,4;10,5;9,7;0;18,2;0;45
24/08/2024 19:00;8;8;0;0;0;16,8;0,3;1,6;17,56;13,8;0;15,7;0;53
24/08/2024 20:00;7;7;0;0;0;10,2;0,4;5,2;25,47;22,9;0;14,2;0;58
24/08/2024 21:00;6;6;0;0;0;11,7;0,4;3,9;22,88;19,9;0;14;0;60
24/08/2024 22:00;8;8;0;0;0;8,3;0,5;6,2;25,76;24;0;13,2;0;63
24/08/2024 23:00;8;8;0;0;0;18,8;0,3;1,8;14,53;11,9;0;13,8;0;60
25/08/2024 0:00;4,4;4;0;0;0;22,8;0,2;0,8;9,93;7,7;0;13,5;0;61
25/08/2024 1:00;7,9;6;0;0;0;17,2;0,3;1,3;14,82;11,6;0;12,9;0;63
25/08/2024 2:00;8;8;0;0;0;19,4;0,3;1,1;11,37;9;0;12,5;0;64
25/08/2024 3:00;8,9;5;0;0;0;20,7;0,3;0,8;10,79;8,3;0;12,1;0;65
25/08/2024 4:00;7,5;6;0;0;0;15,1;0,3;1,3;15,69;12,3;0;11,3;0;68
25/08/2024 5:00;7,4;6;0;0;0;4,8;0,4;4,2;29,07;24,4;0;11,5;0;69
25/08/2024 6:00;9,8;9;0;0;0;25,1;0,3;0,5;9,07;6,8;0;12,2;0;64
25/08/2024 7:00;9;9;0;0;0;22,4;0,4;3,6;12,09;12;0;12,9;0;65
25/08/2024 8:00;9,4;6;0;0;0;20,2;0,5;9,5;19,57;23,1;0;17,2;0;53
25/08/2024 9:00;13,6;13;0;0;0;29,3;0,3;3,2;12,52;11,9;0;17,6;0;50
25/08/2024 10:00;14,7;9;0;0;0;32,3;0,3;2;7,77;7,4;0;17,9;0;48
25/08/2024 11:00;18,3;7;0;0;0;32,2;0,3;3,6;5,61;7,5;0;17,2;0;50
25/08/2024 12:00;13,5;5;0;0;0;31,4;0,3;3,7;6,33;8,1;0;18,2;0;51
25/08/2024 13:00;14,6;4;0;0,7;0;25,6;0,3;4,5;8,63;10,5;0;15,1;0;68
25/08/2024 14:00;10,3;8;0;0;0;27,9;0,4;3,9;10,5;11,2;0;16,2;0;63
25/08/2024 15:00;9,2;7;0;0;0;31,8;0,4;3,9;11,22;11,7;0;18;0;55
25/08/2024 16:00;11,6;4;0;0;0;31,8;0,2;2,1;6,33;6,5;0;17,7;0;51
25/08/2024 17:00;10;3;0;0;0;34,8;0,2;2,4;6,19;6,7;0;17,2;0;49
25/08/2024 18:00;8,9;7;0;0;0;30,4;0,3;1,5;11,08;9,2;0;16,3;0;50
25/08/2024 19:00;6,8;6;0;0;0;22,9;0,4;1,2;15,83;12,2;0;14,7;0;55
25/08/2024 20:00;6;6;0;0;0;29,1;0,3;0,8;10,36;8;0;13,9;0;59
25/08/2024 21:00;5;5;0;0;0;26,5;0,3;1;12,81;9,9;0;13,9;0;60
25/08/2024 22:00;7,6;2;0;0;0;27,2;0,3;0,8;13,67;10,3;0;13,6;0;62
25/08/2024 23:00;6,4;2;0;0;0;29,4;0,3;0,3;10,22;7,4;0;13,5;0;62
26/08/2024 0:00;0;7;0;0;0;31,7;0,2;0,3;7,34;5,4;0;13,3;0;62
26/08/2024 1:00;0;6;0;0;0;36,2;0,2;0;3,6;2,4;0;13,4;0;61
26/08/2024 2:00;0;3;0;0;0;32,7;0,2;0;5,76;4,1;0;13,4;0;63
26/08/2024 3:00;0;5;0;0;0;29,9;0,2;0;6,19;4,3;0;12,8;0;66
26/08/2024 4:00;0;8;0;0;0;25,5;0,2;0,4;10,79;7,9;0;12,8;0;68
26/08/2024 5:00;0;4;0;0;0;27,4;0,3;11,4;22,59;27,1;0;12,6;0;68
26/08/2024 6:00;0;5;0;0;0;17,1;0,5;57;55,4;95,2;0;12,6;0;63
26/08/2024 7:00;0;13;0;0;0;25,1;0,5;8,4;24,46;25,4;0;13,5;0;57
26/08/2024 8:00;0;11;0;0;0;31,1;0,6;5,1;22,88;21;0;15,8;0;49
26/08/2024 9:00;0;12;0;0;0;37,1;0,6;6,1;24,03;22,9;0;16,5;0;47
26/08/2024 10:00;0;23;0;0;0;45,5;0,4;2,4;10,94;10;0;17,3;0;46
26/08/2024 11:00;20,4;20;0;0;0;49,3;0,5;3,1;12,52;11,8;0;19;0;42
26/08/2024 12:00;23;23;0;0;0;46,5;0,4;2,3;6,62;6,9;0;19,3;0;38
26/08/2024 13:00;22,2;0;0;0;0;46,9;0,4;2,6;10,36;9,7;0;19;0;40
26/08/2024 14:00;25,4;18;0;0;0;50,8;0,4;2;11,22;9,8;0;17,9;0;45
26/08/2024 15:00;25;25;0;0;0;51,8;0,5;2,9;12,38;11,5;0;20,3;0;40
26/08/2024 16:00;26;26;0;0;0;47,7;0,4;2,6;9,5;9,2;0;18,3;0;45
26/08/2024 17:00;19,4;14;0;0;0;44,1;0,4;3,5;10,22;10,6;0;18,4;0;44
26/08/2024 18:00;26,6;19;0;0;0;41,1;0,5;3,8;14,97;14,2;0;16,4;0;49
26/08/2024 19:00;30,6;22;0;0;0;32,4;0,7;4,9;24,32;21,7;0;14,2;0;55
26/08/2024 20:00;24,7;22;0;0;0;25,6;0,9;10,2;34,68;34,1;0;13,3;0;60
26/08/2024 21:00;25,6;25,6;0;0;0;30,4;0,5;1,3;24,75;18,5;0;12,9;0;59
26/08/2024 22:00;27,1;21;0;0;0;24;0,5;1,7;29,07;21,9;0;12,2;0;62
26/08/2024 23:00;24,8;18;0;0;0;20,4;0,6;1;27,49;20,1;0;12;0;63
27/08/2024 0:00;30,8;19;0;0;0;23,5;0,5;0,4;24,75;17,6;0;12,2;0;62
27/08/2024 1:00;26,6;23;0;0;0;14,1;0,4;3,4;32,52;26;0;12,6;0;63
27/08/2024 2:00;0;27;0;0;0;11,8;0,4;1,9;32,81;24,6;0;12,1;0;68
27/08/2024 3:00;27;19;0;0;0;10,7;0,3;2,7;31,37;24,5;0;11;0;71
27/08/2024 4:00;36,4;28;0;0;0;2,8;0,4;9,6;39,86;37,3;0;10,6;0;74
27/08/2024 5:00;34,6;27;0;0;0;2,7;0,4;9,2;39,72;36,8;0;10,4;0;75
27/08/2024 6:00;31;31;0;0;0;0,8;0,8;74,1;51,66;109,9;0;9,9;0;76
27/08/2024 7:00;52,3;39;0;0;0;3;1;70,9;46,34;103,1;0;11,7;0;71
27/08/2024 8:00;48,8;41;0;0;0;19,2;0,7;20,5;31,08;42,1;0;16,5;0;55
27/08/2024 9:00;47,5;17;0;0;0;19,9;0,8;20,3;39,72;47,9;0;17,8;0;49
27/08/2024 10:00;43,1;30;0;0;0;23,7;0,7;17,8;40,87;46,1;0;17,8;0;48
27/08/2024 11:00;39,7;23;0;0;0;33,6;0,4;8,3;18,85;21,4;0;19,5;0;42
27/08/2024 12:00;38,8;18;0;0;0;37,2;0,3;4,4;11,51;12,5;0;20,1;0;40
27/08/2024 13:00;28,6;7;0;0;0;37,4;0,3;4,2;9,93;11,1;0;19;0;43
27/08/2024 14:00;21,2;6;0;0;0;37,2;0,3;3,4;10,22;10,5;0;19,6;0;43
27/08/2024 15:00;19,6;8;0;0;0;35,3;0,3;3,7;11,94;12;0;18,7;0;44
27/08/2024 16:00;21,4;6;0;0;0;34;0,3;3,7;14,1;13,5;0;18,7;0;45
27/08/2024 17:00;22,5;9;0;0;0;32,9;0,4;6,3;19,43;19,9;0;17,5;0;46
27/08/2024 18:00;23;6;0;0;0;24,3;0,6;16,3;30,36;37,3;0;16,7;0;48
27/08/2024 19:00;29,7;11;0;0;0;21,1;0,7;11;29,93;31,8;0;15,2;0;56
27/08/2024 20:00;30,6;14;0;0;0;21,1;0,6;8,1;26,62;26,6;0;14,3;0;61
27/08/2024 21:00;29,1;12;0;0;0;15,7;0,5;4,7;32,95;27,7;0;13,2;0;62
27/08/2024 22:00;22,4;14;0;0;0;14,7;0,6;6,2;30,8;27,6;0;12,5;0;64
27/08/2024 23:00;22;16;0;0;0;24;0,4;3,1;21,87;18,3;0;12,8;0;65
28/08/2024 0:00;20,5;11;0;0;0;26;0,3;0,3;15,11;10,8;0;12,6;0;67
28/08/2024 1:00;15,8;9;0;0;0;13;0,4;0,7;27,49;19,8;0;12,6;0;68
28/08/2024 2:00;16,5;15;0;0;0;12,6;0,3;1,1;26,19;19,3;0;12;0;72
28/08/2024 3:00;18,6;12;0;0;0;7,5;0,3;1,4;29,21;21,6;0;11,5;0;75
28/08/2024 4:00;19,6;15;0;0;0;9,1;0,3;0,5;25,18;18,1;0;10,6;0;76
28/08/2024 5:00;0;23;0;0;0;4,4;0,4;10,8;31,51;32,7;0;11,4;0;75
28/08/2024 6:00;22,2;15;0;0;0;1,2;0,5;21,8;36,98;47,6;0;11,8;0;73
28/08/2024 7:00;21,3;21;0;0;0;1,8;0,9;47,7;40;75,5;0;12,3;0;71
28/08/2024 8:00;25,1;23;0;0;0;11,4;1;35,2;34,39;59,3;0;14;0;65
28/08/2024 9:00;37,9;18;0;0;0;22,9;0,7;14,1;26,62;32,5;0;17,2;0;54
28/08/2024 10:00;0;0;0;0;0;0;0;0;#¡VALOR!;0;0;16,9;0;55
28/08/2024 11:00;0;0;0;0;0;0;0;0;#¡VALOR!;0;0;19,2;0;45
28/08/2024 12:00;40,5;35;0;0;0;35,1;0,3;4,6;9,07;10,9;0;20,5;0;42
28/08/2024 13:00;35,1;3;0;0;0;35,3;0,2;2,5;6,33;6,9;0;21,5;0;40
28/08/2024 14:00;25,9;6;0;0;0;32,4;0,3;3,4;9,21;9,8;0;19,7;0;46
28/08/2024 15:00;18,9;7;0;0;0;30,1;0,3;6,6;10,36;13,9;0;20;0;45
28/08/2024 16:00;18,9;4;0;0;0;29,6;0,4;8,6;12,95;17,6;0;20,6;0;45
28/08/2024 17:00;19,5;4;0;0;0;29,8;0,3;5,2;11,51;13,2;0;20,4;0;44
28/08/2024 18:00;16,7;6;0;0;0;26,9;0,4;4,4;17,56;16,4;0;17,7;0;50
28/08/2024 19:00;19,8;14;0;0;0;21,8;0,5;4,9;21,44;19,9;0;16,3;0;54
28/08/2024 20:00;17,7;11;0;0;0;13,1;0,7;8,2;26,48;26,5;0;14,3;0;67
28/08/2024 21:00;17,8;10;0;0;0;15,3;0,6;6,5;24,9;24;0;14;0;66
28/08/2024 22:00;19,1;7;0;0;0;24,5;0,3;1,9;13,67;11,4;0;14,2;0;63
28/08/2024 23:00;14,1;8;0;0;0;29,5;0,2;1;10,5;8,4;0;14;0;62
29/08/2024 0:00;13,2;4;0;0;0;21,2;0,3;1,4;17,7;13,7;0;12,9;0;66
29/08/2024 1:00;11,6;1;0;0;0;23,7;0,2;0,8;12,23;9,3;0;12,3;0;68
29/08/2024 2:00;8,8;2;0;0;0;28,7;0,2;0,5;10,5;7,7;0;12,8;0;64
29/08/2024 3:00;7,2;5;0;0;0;35,1;0,1;0;4,03;2,8;0;12,8;0;63
29/08/2024 4:00;5,9;0;0;0;0;33,9;0,2;0,3;4,89;3,7;0;12,7;0;64
29/08/2024 5:00;5,7;0;0;0;0;31,9;0,3;1,2;6,91;6;0;12,9;0;63
29/08/2024 6:00;6,1;1;0;0;0;20,6;0,4;29,4;31,51;50,8;0;13;0;62
29/08/2024 7:00;0;18;0;0;0;24,2;0,4;5;24,03;21,7;0;14,4;0;57
29/08/2024 8:00;14,8;13;0;0;0;30,5;0,5;7,2;18,56;20;0;16,1;0;50
29/08/2024 9:00;15,5;10;0;0;0;34,7;0,4;8;17,84;20,4;0;16,6;0;48
29/08/2024 10:00;18,3;7;0;0;0;41,7;0,3;4,4;11,8;12,6;0;20,2;0;39
29/08/2024 11:00;20,8;14;0;0;0;42;0,3;3,6;11,08;11,4;0;20,9;0;37
29/08/2024 12:00;30,6;12;0;0;0;41,7;0,3;3,4;10,79;10,9;0;21,2;0;35
29/08/2024 13:00;30,6;10;0;0;0;41,2;0,3;3,4;8,2;9,1;0;21,9;0;34
29/08/2024 14:00;25,7;24;0;0;0;44,3;0,3;3,1;8,92;9,3;0;22,1;0;32
29/08/2024 15:00;25,4;8;0;0;0;43,8;0,2;3;9,21;9,3;0;21,3;0;34
29/08/2024 16:00;20,7;5;0;0;0;40,5;0,3;3,6;11,8;11,8;0;20,7;0;38
29/08/2024 17:00;20,8;7;0;0;0;35,3;0,3;3,1;13,96;12,8;0;18,1;0;46
29/08/2024 18:00;19,1;11;0;0;0;31,2;0,4;4,9;20,87;19,4;0;15,4;0;48
29/08/2024 19:00;19,7;7;0;0;0;33,9;0,4;2,5;23,31;18,7;0;14,7;0;42
29/08/2024 20:00;22,9;8;0;0;0;29,9;0,4;2,6;29,21;22,9;0;14;0;42
29/08/2024 21:00;19,1;18;0;0;0;29,3;0,5;2,4;25,76;20,3;0;13;0;49
29/08/2024 22:00;21,6;13;0;0;0;13,9;0,8;6,3;46,34;38,5;0;12,4;0;51
29/08/2024 23:00;24,8;22;0;0;0;2,9;1;18,4;57,42;58,3;0;12,2;0;56
30/08/2024 0:00;30,9;26;0;0;0;1,1;1;30,2;59,43;71,5;0;11,3;0;60
30/08/2024 1:00;32;24;0;0;0;32,8;0,4;3,3;20,58;17,6;0;11,9;0;58
30/08/2024 2:00;33;23;0;0;0;43,3;0,4;0,4;5,18;4;0;12;0;59
30/08/2024 3:00;31,8;18;0;0;0;42,7;0,3;0,3;5,18;3,9;0;12;0;59
30/08/2024 4:00;25;16;0;0;0;32,6;0,3;0,4;14,53;10,5;0;12;0;58
30/08/2024 5:00;22,2;21;0;0;0;11,1;0,4;9,9;38,57;36,8;0;11,6;0;62
30/08/2024 6:00;28;28;0;0;0;15;0,5;17,6;37,56;43,6;0;11;0;63
30/08/2024 7:00;31,2;25;0;0;0;2,9;1,8;105,3;63,17;149,3;0;12,1;0;60
30/08/2024 8:00;53,3;49;0;0;0;6,6;1,5;53,6;58,28;93,9;0;13,6;0;56
30/08/2024 9:00;57,9;37;0;0;0;21,2;1,2;32,8;51,8;68,8;0;18,2;0;42
30/08/2024 10:00;53,6;35;0;0;0;49,2;0,4;3,7;12,95;12,7;0;21;0;30
30/08/2024 11:00;43,7;0;0;0;0;49,6;0,4;4,1;13,53;13,5;0;22,4;0;25
30/08/2024 12:00;55,7;0;0;0;0;53,6;0,3;3,2;11,37;11,1;0;22,6;0;18
30/08/2024 13:00;49;0;0;0;0;53,1;0,3;3,9;12,38;12,5;0;23,6;0;14
30/08/2024 14:00;40,8;0;0;0;0;51,7;0,3;3,2;10,94;10,8;0;23,5;0;14
30/08/2024 15:00;39,2;0;0;0;0;49,8;0,2;3;9,93;10;0;22,5;0;17
30/08/2024 16:00;28,9;0;0;0;0;47,4;0,2;2,5;9,79;9,3;0;22,6;0;21
30/08/2024 17:00;26,9;0;0;0;0;39,8;0,6;8,5;30,08;29,7;0;20,3;0;40
30/08/2024 18:00;37,7;0;0;0;0;28,9;0,8;9,7;46,48;42;0;18,8;0;44
30/08/2024 19:00;54,3;0;0;0;0;23,4;0,9;7,9;50,65;43,1;0;16,6;0;53
30/08/2024 20:00;54,5;0;0;0;0;18,3;1;9,1;51,8;45,1;0;15,9;0;56
30/08/2024 21:00;56,1;0;0;0;0;18,8;0,7;4,7;37,7;30,9;0;14,4;0;55
30/08/2024 22:00;42,7;0;0;0;0;6,3;0,9;18,6;51,37;54,3;0;13,4;0;57
30/08/2024 23:00;39,4;0;0;0;0;3,8;1,1;31,2;53,24;68,2;0;13,3;0;57
31/08/2024 0:00;37;0;0;0;0;1,3;1,1;31,7;54,39;69,5;0;13;0;59
31/08/2024 1:00;39,6;0;0;0;0;1;0,8;21,4;51,23;56,9;0;12,1;0;63
31/08/2024 2:00;40,5;0;0;0;0;2,7;0,7;17,6;49,07;51,7;0;11,7;0;64
31/08/2024 3:00;43,7;0;0;0;0;1,8;0,6;12,2;48,35;45,8;0;10,5;0;68
31/08/2024 4:00;34,5;0;0;0;0;0,8;0,6;18,3;46,62;50,6;0;9,9;0;71
31/08/2024 5:00;42;0;0;0;0;0,7;0,6;23,7;44,03;54,3;0;9,4;0;74
31/08/2024 6:00;34,5;0;0;0;0;1;0,6;24;42,02;53,2;0;9,5;0;75
31/08/2024 7:00;45,3;0;0;0;0;2,8;1;56,2;44,32;86,9;0;12;0;68
31/08/2024 8:00;49,9;0;0;0;0;9,7;1,1;49;47,78;82,1;0;16,8;0;52
31/08/2024 9:00;64,5;0;0;0;0;24,6;0,9;27,8;52,52;64,2;0;19,9;0;43
31/08/2024 10:00;55,2;0;0;0;0;36,3;0,8;17,6;52,52;54,1;0;20,1;0;36
31/08/2024 11:00;53,2;0;0;0;0;52,1;0,4;5,3;23,89;22;0;22,8;0;19
31/08/2024 12:00;50,2;0;0;0;0;53,2;0,3;2,5;12,52;11,2;0;22,2;0;18
31/08/2024 13:00;42,1;0;0;0;0;53,3;0,3;2,7;9,5;9,3;0;23,9;0;19
31/08/2024 14:00;39;0;0;0;0;66,9;0,6;2,9;25,33;20,5;0;21,9;0;34
31/08/2024 15:00;41,7;0;0;0;0;59,3;0,6;3,7;26,91;22,4;0;19,7;0;45
31/08/2024 16:00;41,4;0;0;0;0;55,4;0,6;3,8;28,06;23,3;0;19,3;0;46
31/08/2024 17:00;42,7;0;0;0;0;53,6;0,6;4,3;26,05;22,4;0;19,2;0;45
31/08/2024 18:00;52,5;0;0;0;0;48,7;0,7;3,3;31,95;25,5;0;18,2;0;49
31/08/2024 19:00;50,6;0;0;0;0;43,5;0,8;3,6;37,41;29,6;0;16,4;0;55
31/08/2024 20:00;49,7;0;0;0;0;37,8;0,9;3,4;43,6;33,7;0;15,6;0;59
31/08/2024 21:00;52,6;0;0;0;0;30,4;0,9;3,3;51,23;38,9;0;15,1;0;62
31/08/2024 22:00;52,6;0;0;0;0;29;0,9;2,8;46,91;35,3;0;14,6;0;63
31/08/2024 23:00;59,9;0;0;0;0;26,1;0,9;1;52,67;37,6;0;14,4;0;63
1/09/2024 0:00;59,2;0;0;0;0;15,7;1;2,3;59;43,3;0;13,9;0;65
1/09/2024 1:00;52,8;0;0;0;0;17,1;0,8;4,9;50,65;40,1;0;14,7;0;61
1/09/2024 2:00;54,5;0;0;0;0;34,3;0,6;1,3;29,79;22;0;14,4;0;60
1/09/2024 3:00;54,2;0;0;0;0;30,4;0,6;1,6;34,39;25,4;0;13,7;0;63
1/09/2024 4:00;54,4;0;0;0;0;39,9;0,5;0,8;24,75;18;0;13,4;0;66
1/09/2024 5:00;55,7;0;0;0;0;45,5;0,4;0,4;16,69;12;0;13,2;0;67
1/09/2024 6:00;49,3;0;0;0;0;26,7;0,6;1,8;31,66;23,8;0;13,3;0;67
1/09/2024 7:00;52,9;0;0;0;0;22,1;0,7;4,6;39,29;31,9;0;13,6;0;67
1/09/2024 8:00;53,6;0;0;0;0;17,6;0,7;5,9;45,33;37,4;0;14;0;66
1/09/2024 9:00;62,9;0;0;0;0;30,1;0,6;8,2;34,25;31,9;0;16,4;0;59
1/09/2024 10:00;65,6;0;0;0;0;36,8;0,6;6,6;32,23;29;0;18,5;0;52
1/09/2024 11:00;62,3;0;0;0;0;48,2;0,5;3,7;21,87;18,9;0;19,4;0;47
1/09/2024 12:00;60,4;0;0;0;0;44,3;0,3;1,2;6,19;5,5;0;20,2;0;43
1/09/2024 13:00;48,4;0;0;0;0;46,5;0,3;1,3;5,76;5,2;0;22,2;0;36
1/09/2024 14:00;46,8;0;0;0;0;45,7;0,3;1,3;6,19;5,5;0;22;0;36
1/09/2024 15:00;33,3;0;0;0;0;44,1;0,3;1,9;8,49;7,8;0;22,6;0;35
1/09/2024 16:00;24,3;0;0;0;0;44,7;0,3;1,7;8,78;7,8;0;21,3;0;38
1/09/2024 17:00;18,3;0;0;0;0;42,7;0,4;1,5;7,77;6,9;0;19,8;0;45
1/09/2024 18:00;18;0;0;0;0;37,3;0,4;2;13,1;11,1;0;19,5;0;40
1/09/2024 19:00;26,6;0;0;0;0;37,3;0,3;0,2;12,23;8,7;0;16,9;0;42
1/09/2024 20:00;18,4;0;0;0;0;12,7;0,7;4,3;36,26;29,5;0;15,9;0;53
1/09/2024 21:00;13,2;0;0;0;0;14,3;0,7;5,6;37,13;31,4;0;15,5;0;53
1/09/2024 22:00;12,6;0;0;0;0;14,3;0,7;4,6;37,99;31,1;0;15,2;0;54
1/09/2024 23:00;13,3;0;0;0;0;18,6;0,8;2,8;41,16;31,5;0;15,1;0;61
2/09/2024 0:00;34;0;0;0;0;28;0,5;0,6;22,02;15,9;0;14,8;0;56
2/09/2024 1:00;28,8;0;0;0;0;16;0,5;1;29,64;21,6;0;14,6;0;59
2/09/2024 2:00;24,9;0;0;0;0;8,7;0,5;2,1;35,83;27;0;13,9;0;63
2/09/2024 3:00;25,3;0;0;0;0;24,6;0,4;0,6;23,74;17,1;0;13,9;0;61
2/09/2024 4:00;22,7;0;0;0;0;44;0,3;0,3;6,33;4,7;0;13,4;0;59
2/09/2024 5:00;26,1;0;0;0;0;20,6;0,5;12,4;35,4;37,2;0;11,9;0;65
2/09/2024 6:00;30,4;0;0;0;0;2,7;1,2;158,6;86,2;218,7;0;11,3;0;68
2/09/2024 7:00;69,7;0;0;0;0;4,3;1,1;39,7;52,38;76;0;14,5;0;58
2/09/2024 8:00;70,3;0;0;0;0;15,2;1,1;31,7;52,81;68,4;0;18,8;0;47
2/09/2024 9:00;63,6;0;0;0;0;31,7;1;20,2;45,47;52;0;18,6;0;47
2/09/2024 10:00;56;40;0;0;0;56,3;0,5;1,5;10,22;8,6;0;18;0;45
2/09/2024 11:00;49,3;30;0;0;0;57,6;0,5;2,2;12,23;10,6;0;20,3;0;40
2/09/2024 12:00;51,4;32;0;0;0;56,4;0,5;1,7;8,35;7,5;0;21,7;0;38
2/09/2024 13:00;47,4;27;0;0;0;53,2;0,5;1,9;10,79;9,4;0;20,4;0;41
2/09/2024 14:00;35,4;20;0;0;0;48,3;0,4;1,7;9,07;8;0;22,2;0;35
2/09/2024 15:00;36,4;14;0;0;0;40,8;0,4;5,8;14,39;15,8;0;20,3;0;39
2/09/2024 16:00;36,3;13;0;0;0;39,1;0,4;4,1;14,1;14;0;19,9;0;39
2/09/2024 17:00;39,5;10;0;0;0;37;0,4;2,5;14,53;12,5;0;20,2;0;38
2/09/2024 18:00;28,4;5;0;0;0;27,6;0,6;2,8;23,31;19;0;18,1;0;46
2/09/2024 19:00;24;8;0;0;0;24,8;1,1;5,2;45,19;36,7;0;15,9;0;64
2/09/2024 20:00;0;50;0;0;0;20,7;1,1;5,7;41,44;34,4;0;15;0;67
2/09/2024 21:00;50,9;38;0;0;0;13,4;0,8;5,1;39;32,1;0;14,4;0;61
2/09/2024 22:00;36,9;22;0;0;0;26,5;0,4;0,4;18,56;13,3;0;13,8;0;60
2/09/2024 23:00;27,3;10;0;0;0;24;0,4;0,9;20,87;15,4;0;13,5;0;60
3/09/2024 0:00;25,1;12;0;0;0;28,3;0,3;1,5;13,96;11,2;0;13,5;0;60
3/09/2024 1:00;24,9;10;0;0;0;16,8;0,5;1,1;24,18;17,9;0;12,1;0;66
3/09/2024 2:00;18,9;9;0;0;0;32,9;0,3;0,5;11,51;8,5;0;12,1;0;62
3/09/2024 3:00;16,1;11;0;0;0;38,7;0,3;1,2;16,98;13;0;12,2;0;53
3/09/2024 4:00;19;19;0;0;0;53,2;0,3;0,3;10,65;7,7;0;12;0;49
3/09/2024 5:00;0;33;0;0;0;32,3;0,4;1,5;33,1;24,5;0;11,2;0;52
3/09/2024 6:00;0;34;0;0;0;16,3;0,7;9,7;60,01;51,3;0;11,1;0;53
3/09/2024 7:00;0;41;0;0;0;22,8;0,9;14,2;48,35;47,9;0;13;0;53
3/09/2024 8:00;39,7;38;0;0;0;28,5;1,1;16,7;50,51;51,8;0;15,9;0;45
3/09/2024 9:00;46,9;41;0;0;0;44,9;0;8,7;40,58;36,9;0;18,9;0;38
3/09/2024 10:00;55,2;50;0;0;0;0;1;0;#¡VALOR!;0;0;21,7;0;33
3/09/2024 11:00;52,6;47;0;0;0;61,2;0,8;0;#¡VALOR!;0;0;23,1;0;30
3/09/2024 12:00;53,2;41;0;0;0;63,1;0,5;2,3;13,53;11,7;0;24;0;28
3/09/2024 13:00;0;33;0;0;0;69,4;0,6;2,4;21,01;16,9;0;23,3;0;34
3/09/2024 14:00;39;36;0;0;0;68,9;0,7;2,7;24,9;20;0;22,8;0;38
3/09/2024 15:00;48,7;31;0;0;0;52,2;0,7;3;28,2;22,7;0;20,4;0;47
3/09/2024 16:00;63,6;32;0;0;0;53,7;0,7;4,2;23,89;20,8;0;20,6;0;48
3/09/2024 17:00;57,8;24;0;0;0;47,8;0,9;4,1;30,08;25;0;20,6;0;49
3/09/2024 18:00;53,5;31;0;0;0;42,5;0,9;2,9;30,8;24,3;0;17,7;0;57
3/09/2024 19:00;55,1;32;0;0;0;41,1;1;1,7;34,54;25,6;0;16,9;0;60
3/09/2024 20:00;51,8;36;0;0;0;43;0,9;0,9;32,52;23,6;0;15,9;0;63
3/09/2024 21:00;48;42;0;0;0;37,9;1;1,1;37,27;26,9;0;15,8;0;63
3/09/2024 22:00;51,3;35;0;0;0;13,3;1,3;50,3;65,76;95,7;0;15,4;0;61
3/09/2024 23:00;82,2;78;0;0;0;19,7;0,9;2,8;39;29,9;0;15,1;0;60
4/09/2024 0:00;78,4;47;0;0;0;16,8;0,9;1,8;39,86;29,5;0;14,3;0;62
4/09/2024 1:00;71,5;46;0;0;0;23,5;0,7;1,2;31,66;23,2;0;13,9;0;64
4/09/2024 2:00;62,9;47;0;0;0;29,9;0,5;1;21,59;16;0;13,6;0;66
4/09/2024 3:00;60,7;52;0;0;0;31,9;0,5;0,6;19,28;14;0;13,5;0;66
4/09/2024 4:00;54,6;48;0;0;0;35,6;0,5;0,5;12,95;9,5;0;13,5;0;66
4/09/2024 5:00;54,1;43;0;0;0;23,9;0,5;1,7;24,46;18,7;0;13,1;0;68
4/09/2024 6:00;62,6;49;0;0;0;14,9;0,7;4,2;38,42;30,9;0;12,9;0;68
4/09/2024 7:00;58;58;0;0;0;12,8;0,9;10,6;42,31;40;0;13,9;0;65
4/09/2024 8:00;62,4;59;0;0;0;24,9;1;12,1;32,81;34,8;0;17,8;0;54
4/09/2024 9:00;53,6;51;0;0;0;44,3;0,7;7,3;27,34;26,3;0;20,5;0;47
4/09/2024 10:00;58,6;50;0;0;0;54,8;0,8;5,5;32,09;27,8;0;22,3;0;42
4/09/2024 11:00;59,9;51;0;0;0;52;0,6;3,6;25,18;21,2;0;23,2;0;38
4/09/2024 12:00;55,4;35;0;0;0;39;0,3;1,6;5,76;5,6;0;24,1;0;35
